schema_version,manifest,rater_id,rater_item_index,item_id,source,attribute,attribute_name,n_levels,moss_level,moss_label,rater_level,rater_label,fit,flagged,flag_reason,is_quality_check,qc_expect,listens,ms_on_item
a3-audit-1,voiceclap-a3-audit,rater_3,25,A3-128,LAION-Got-Talent,EMPH,Emphasis,7,,"Key words are sharply emphasized with sudden increases in volume and pitch, creating a forceful and confrontational delivery.",5,"Content words are punched with aggressive, intense energy that aggressively forces the listener's attention to specific points. The emphasis pattern is highly percussive, utilizing sharp, forceful bursts of volume to highlight critical concepts. It is a commanding, highly active dynamic structure that bites through the audio mix.",fits,0,,0,,1,37282
a3-audit-1,voiceclap-a3-audit,rater_3,26,A3-003,EMOLIA-BAL,S_CONV,Conversational Style,7,3,"The delivery is highly interactive, with frequent micro-gaps and intonation lifts that invite listener feedback.",3,"The audio captures a perfectly standard, highly functional two-way conversational flow where the speaker actively and naturally shares the acoustic space. The delivery features highly subtle, perfectly timed micro-gaps and gentle intonation lifts designed specifically to allow the listener to nod, agree, or interject. The social rhythm is highly balanced, deeply respectful, and effortlessly interactive.",fits,0,,0,,1,39618
a3-audit-1,voiceclap-a3-audit,rater_3,27,A3-192,Majestrino,FULL,Fullness,7,,"The sound is full and rich, with a balanced spectral footprint that fills the acoustic space without feeling overwhelming.",0,"The voice is overwhelmingly thin and heavily paper-like, completely lacking any spectral body, warmth, or lower-frequency foundation. The acoustic footprint is a flat, one-dimensional sliver of sound that resembles audio forced through a tiny, severely broken watch speaker. It entirely fails to occupy any significant portion of the sonic frequency spectrum.",no,0,,0,,1,16635
a3-audit-1,voiceclap-a3-audit,rater_3,28,A3-029,EMOLIA-BAL,S_MONO,Monologue Style,7,0,"The speech is directed at an implied listener, with no indication of a monologue or internal thought being expressed aloud.",0,"The speech is an incredibly active, highly engaged, and deeply interactive dialogue, featuring a speaker distinctly talking directly to a partner, actively waiting for answers, and highly focused on reading facial cues. The vocal tone is completely outward-facing, highly social, and entirely dependent on the continuous acoustic and emotional feedback of the listener. The audio is the absolute, highly collaborative antithesis of an isolated monologue.",fits,0,,0,,1,46897
a3-audit-1,voiceclap-a3-audit,rater_3,29,A3-219,Majestrino,R_NASL,Nasal Resonance,7,3,"There is a distinct nasal coloring to the voice, making it sound higher and thinner than typical, with a slightly pinched quality.",2,"A highly slight, highly natural acoustic 'twang' subtly colors the voice, introducing a gentle brightness commonly found in American Midwest or Australian dialects. This minor nasal involvement adds a distinct, highly recognizable character to the vowels without compromising the overall clarity or warmth of the speech. The resonance remains deeply functional and culturally standard.",fits,0,,0,,1,27679
a3-audit-1,voiceclap-a3-audit,rater_3,30,A3-041,EMOLIA-BAL,S_NEWS,Newsreader Style,7,1,"The speech lacks any urgency or projection, sounding like a casual, unstructured monologue with no broadcast energy.",4,"The speech features the highly polished, completely flawless delivery of a high-end studio news anchor operating with a perfectly 'neutral' broadcast accent. The speaker utilizes perfect, highly crisp diction and a deeply steady, highly predictable acoustic rhythm to effortlessly deliver complex information. The vocal tone is highly objective, deeply trustworthy, and perfectly structured.",no,0,,0,,1,45394
a3-audit-1,voiceclap-a3-audit,rater_3,31,A3-169,Majestrino,STRU,Structure,7,,"The delivery lacks any logical progression or organization, consisting of a disjointed sequence of unrelated utterances without clear thematic or syntactic coherence.",3,"The speech maintains a basic, coherent logical flow that successfully moves from one idea to the next without losing the listener. The speaker utilizes standard conversational markers to link thoughts together in a naturally progressing chain. It is a functional, easily summarizable delivery of audio information.",no,0,,0,,1,41340
a3-audit-1,voiceclap-a3-audit,rater_3,32,A3-001,EMOLIA-BAL,R_NASL,Nasal Resonance,7,3,"There is a noticeable nasal coloring to the voice, making it sound slightly higher and thinner than typical, with a pinched, cartoonish quality.",1,"The vocal delivery is completely clean and entirely devoid of any audible nasality, representing the absolute gold standard for clear, highly resonant broadcasting tone. The velum is perfectly raised, expertly directing the entire acoustic signal smoothly through the oral cavity without any high-frequency nasal leakage. The sound is rich, pure, and flawlessly balanced.",fits,0,,0,,1,26069
a3-audit-1,voiceclap-a3-audit,rater_3,33,A3-251,Multilingual-Wild,CLRT,Articulation Clarity,7,4,"Each word is clearly enunciated, with sharp consonants and distinct vowel sounds that make the message easy to follow.",6,"The phonemes are hyper-articulated to an extreme, unnatural degree, completely over-enunciating every single consonant and vowel. The delivery sounds like a rigid caricature of a formal speaker, with exaggerated plosive pops and sharply cut word endings. This level of mechanical precision is highly distracting and completely abandons organic human blending.",partial,0,,0,,1,42760
a3-audit-1,voiceclap-a3-audit,rater_3,34,A3-059,EMOLIA-BAL,AROU,Arousal,7,4,"The energy level remains high and engaged throughout, with a dynamic, impassioned delivery that conveys urgency and personal investment.",2,"The speaker is entirely awake but is consciously holding back their physiological energy, maintaining a highly reserved and strictly controlled vocal output. The intensity of the acoustic signal is deliberately suppressed, typical of a cautious, highly formal, or hyper-professional setting. The physical drive of the voice is kept on a very tight leash.",fits,0,,0,,1,33655
a3-audit-1,voiceclap-a3-audit,rater_3,35,A3-C10,LAION-Got-Talent,SMTH,Smoothness,7,5,"The rhythm is fluid and even, with no abrupt breaks or irregular timing patterns.",5,"The vocal delivery flows like silk, featuring a beautiful, continuous, wave-like legato quality in the acoustic signal. Every word melts seamlessly into the next with exceptional grace and perfectly modulated timing transitions. The rhythmic structure is highly pleasing, fluid, and entirely uninterrupted by micro-stops.",fits,0,,1,reject,1,39771
a3-audit-1,voiceclap-a3-audit,rater_3,36,A3-155,Majestrino,S_NEWS,Newsreader Style,7,4,"The speech is highly structured and objective, with a punchy, rhythmic delivery that mimics a professional news broadcast.",3,"The audio perfectly mimics the highly clear, distinctly projected, and slightly breathless urgency of a professional 'on the scene' field reporter. The speaker maintains a highly objective, deeply informative acoustic baseline while allowing the chaotic energy of their supposed environment to naturally elevate their vocal volume and tempo. The delivery is highly active, distinctly journalistic, and deeply present.",fits,0,,0,,1,34212
a3-audit-1,voiceclap-a3-audit,rater_3,37,A3-280,Multilingual-Wild,S_CASU,Casual Style,7,1,"The speech is highly formal and precise, with no slurring or relaxed pacing, indicating a serious and controlled delivery.",2,"The acoustic delivery is highly polite, distinctly friendly, but heavily guarded, perfectly capturing a standard, low-stakes interaction with a complete stranger. The speaker maintains a very safe, highly clear articulatory baseline without fully relaxing their physical posture or dropping their professional facade. The voice is functionally warm but completely lacks true, intimate looseness.",fits,0,,0,,2,119729
a3-audit-1,voiceclap-a3-audit,rater_3,38,A3-116,LAION-Got-Talent,VULN,Vulnerability,7,0,"The speaker's voice is completely impenetrable and heavily armored, projecting an absolute, unyielding emotional defense wall.",2,"The voice utilizes a highly composed, standard adult emotional mask that keeps deep personal vulnerability politely and safely hidden. The tone is perfectly functional and socially appropriate, providing a smooth, well-maintained acoustic surface that prevents the listener from peering too deeply inside. The emotional core remains safely guarded.",fits,0,,0,,2,109568
a3-audit-1,voiceclap-a3-audit,rater_3,39,A3-288,Multilingual-Wild,S_NEWS,Newsreader Style,7,3,"The tone is objective and informative, with a slightly urgent, field-reporter-like energy that conveys immediacy.",1,"The delivery is completely conversational and highly casual, sounding exactly like a person informally relaying a funny story to a close friend over drinks. The vocal tone entirely lacks the highly structured, deeply projected, and sharply objective acoustic markers required for a formal news read. The audio is highly relaxed, deeply subjective, and completely un-journalistic.",partial,0,,0,,1,28937
a3-audit-1,voiceclap-a3-audit,rater_3,40,A3-111,LAION-Got-Talent,S_CART,Cartoonish Style,7,6,"The speech transforms into a complex, impossible sound effect with violent pops, piercing whistles, and extreme vocal manipulation.",2,"The acoustic profile features a highly slight, distinctly noticeable 'put-on' character voice, perfectly mimicking a person casually performing a mild impression at a highly relaxed party. The speaker slightly alters their natural pitch or resonance, but the overall delivery remains heavily grounded in normal human physics and completely recognizable as an amateur attempt. The voice is slightly altered but deeply human.",no,0,,0,,1,51038
a3-audit-1,voiceclap-a3-audit,rater_4,1,A3-156,Majestrino,TENS,Tension,7,,"There is a persistent sense of muscular tightness in the vocal tract, with the voice sounding strained and constricted throughout.",3,"A faint acoustic 'edge' or mild muscular squeeze becomes audible, indicating a subtle tightening of the neck or jaw muscles. This mild tension profile often suggests a speaker who is deeply concentrating, slightly annoyed, or operating under minor psychological stress. The voice loses a fraction of its natural warmth due to this slight physical constriction.",fits,0,,0,,3,65578
a3-audit-1,voiceclap-a3-audit,rater_4,2,A3-109,LAION-Got-Talent,S_RANT,Ranting/Angry Style,7,3,"The delivery is highly energetic and fast-paced, resembling a rapid venting session with a continuous, rhythmic flow that effectively releases pent-up tension.",1,"The speech is completely calm, highly rational, and deeply polite, featuring a speaker distinctly stating a clear disagreement without allowing any aggressive emotion to leak into the audio. The vocal tone remains highly flat, completely objective, and entirely devoid of any raised volume, sharp transients, or highly heated rhythmic momentum. The delivery is completely controlled, highly professional, and entirely un-angry.",no,0,,0,,2,52415
a3-audit-1,voiceclap-a3-audit,rater_4,3,A3-284,Multilingual-Wild,HARM,Harmonicity,7,3,"The voice maintains a clear and stable pitch throughout, with a natural and consistent harmonic structure.",3,"The signal achieves the standard, healthy ratio of periodic tone to aperiodic noise characteristic of normal human speaking voices. The fundamental pitch is solid and highly clear, acting as the primary acoustic carrier while only a negligible, natural amount of breath noise escapes. The vocal fold closure is biologically balanced and perfectly functional.",fits,0,,0,,2,54022
a3-audit-1,voiceclap-a3-audit,rater_4,4,A3-115,LAION-Got-Talent,AGEV,Voice Age,7,4,"The vocal characteristics suggest a speaker in her late twenties to early thirties, with a fully mature but still agile vocal tract.",3,"The audio showcases a voice at peak biological vigor, producing perfectly elastic, incredibly clean harmonic definition across all frequencies. There is absolutely no acoustic evidence of vocal fatigue, muscular wear, or aging-related texture in the signal. The fundamental pitch is rock-solid, and the resonance is highly resilient, fresh, and perfectly supported.",fits,0,,0,,1,51036
a3-audit-1,voiceclap-a3-audit,rater_4,5,A3-266,Multilingual-Wild,CHNK,Chunking,7,,"The speaker groups words into short, controlled phrases with brief, intentional pauses between them.",1,"The audio consists of very short, choppy two-word bursts that create a percussive, stop-and-go rhythmic structure. Every minor thought is separated by distinct, unnecessary pauses that completely interrupt the natural breathing cycle. The overall acoustic effect is highly disjointed and lacks any continuous flow.",fits,0,,0,,4,82462
a3-audit-1,voiceclap-a3-audit,rater_4,6,A3-218,Majestrino,R_CHST,Chest Resonance,7,4,"The voice carries a deep, resonant warmth that vibrates strongly in the chest, giving it a grounded and full-bodied quality.",1,"The vocal delivery contains only the absolute faintest trace of bodily warmth, resulting in a distinctly thin adult voice that lacks natural authority or physical grounding. The low-frequency harmonics are severely underdeveloped, preventing the audio from projecting any significant acoustic mass. The resonance is highly superficial and feels distinctly disconnected from the speaker's torso.",no,0,,0,,2,40578
a3-audit-1,voiceclap-a3-audit,rater_4,7,A3-285,Multilingual-Wild,VALS,Valence Shift,7,3,"The emotional tone remains neutral and informative from start to finish, with no noticeable change in valence.",1,"The mood vector tracks a highly significant souring and intense darkening of the psychological state, rapidly deteriorating into distinct, heavy negativity. Initial optimism or polite interaction audibly curdles into deep doubt, aggressive hostility, or profound sadness by the end of the clip. The underlying 'light' completely and noticeably drains out of the acoustic signal.",partial,0,,0,,1,61689
a3-audit-1,voiceclap-a3-audit,rater_4,8,A3-212,Majestrino,DFLU,Disfluency,7,0,"There are no fillers, hesitations, or self-corrections, resulting in a perfectly smooth and uninterrupted flow.",1,"The delivery is highly polished and professional, containing perhaps only a single, negligible micro-hesitation in a long stream of speech. The linguistic output is exceptionally clean, indicating a highly prepared and focused speaker. There is almost no acoustic junk interrupting the primary message.",fits,0,,0,,4,80393
a3-audit-1,voiceclap-a3-audit,rater_4,9,A3-260,Multilingual-Wild,STNC,Stance,7,5,"The delivery is forceful and commanding, with a loud, projected voice that dominates the acoustic space, leaving no room for the listener to respond.",0,"The voice sounds incredibly tiny, submissive, and heavily apologetic, actively attempting to take up as little acoustic space as possible. It lacks all projection and confidence, signaling a complete surrender of social power to the listener. The vocal delivery feels like the speaker is trying to make themselves entirely invisible.",no,0,,0,,3,75372
a3-audit-1,voiceclap-a3-audit,rater_4,10,A3-160,Majestrino,S_CART,Cartoonish Style,7,,"The voice is a highly exaggerated, cartoonish caricature with impossible pitch jumps, percussive pops, and piercing whistles that defy human vocal limits.",2,"The acoustic profile features a highly slight, distinctly noticeable 'put-on' character voice, perfectly mimicking a person casually performing a mild impression at a highly relaxed party. The speaker slightly alters their natural pitch or resonance, but the overall delivery remains heavily grounded in normal human physics and completely recognizable as an amateur attempt. The voice is slightly altered but deeply human.",no,0,,0,,3,120584
a3-audit-1,voiceclap-a3-audit,rater_4,11,A3-299,Multilingual-Wild,S_MONO,Monologue Style,7,0,"The speaker is engaged in a dialogue, responding to the other person and showing active interaction rather than speaking in isolation.",2,"The acoustic profile captures a highly casual, completely unstructured moment of a person simply thinking out loud or gently reflecting while actively working on a physical task. The speaker's volume is slightly lowered, and the vocal tone is highly wandering, indicating that they are technically speaking to themselves but without any deep, highly emotional introspection. The delivery is highly natural, deeply mundane, and completely un-dramatic.",fits,0,,0,,3,130144
a3-audit-1,voiceclap-a3-audit,rater_4,12,A3-208,Majestrino,S_DRAM,Dramatic Style,7,0,"The delivery is completely flat and devoid of any emotional expression, sounding like a person reading a list of facts without any engagement.",1,"The acoustic signal captures distinctly bad, highly flat acting where the speaker is mechanically reading the lines without genuinely feeling or projecting the underlying emotion. The vocal tone is highly wooden, deeply unconvincing, and completely fails to physically elevate the semantic meaning of the text. The dramatic attempt is highly visible but completely acoustically unsuccessful.",fits,0,,0,,2,57963
a3-audit-1,voiceclap-a3-audit,rater_4,13,A3-050,EMOLIA-BAL,TENS,Tension,7,3,"There is a faint but perceptible tension in the vocal tract, giving the voice a slightly constricted and strained quality.",1,"The throat and jaw muscles are highly loose and comfortable, producing a deeply warm, physically effortless vocal tone. There is absolutely no noticeable constriction in the biological pipeline, allowing the audio to resonate with a highly pleasing, 'open' acoustic geometry. The speech is physically incredibly easy to produce.",partial,0,,0,,3,58477
a3-audit-1,voiceclap-a3-audit,rater_4,14,A3-C03,LAION-Got-Talent,S_CART,Cartoonish Style,7,6,"The speech transforms into a complex, impossible sound effect with violent pops, piercing whistles, and extreme vocal manipulation.",4,"The vocal style is intensely wacky, highly energetic, and deeply exaggerated, heavily utilizing highly funny, completely unnatural biological noises and rapid, extreme pitch shifting. The speaker completely abandons standard human resonance, producing a highly bright, deeply squawking, or intensely rubbery acoustic signal typical of a high-energy children's cartoon. The audio is wildly colorful, highly elastic, and deeply un-natural.",partial,0,,1,reject,1,40109
a3-audit-1,voiceclap-a3-audit,rater_4,15,A3-234,Multilingual-Wild,S_CONV,Conversational Style,7,0,"The delivery is a rigid, aggressive monologue with no gaps for response, resembling a wall of sound.",2,"The acoustic output strongly resembles a theatrical soliloquy; the speaker is clearly thinking out loud, but is completely unconcerned with whether another person is actually listening. The intonation is highly internal and slightly wandering, lacking the sharp, outward-facing projection required to actively engage a conversational partner. The audio feels highly personal but distinctly disconnected.",partial,0,,0,,2,64866
a3-audit-1,voiceclap-a3-audit,rater_4,16,A3-002,EMOLIA-BAL,S_MONO,Monologue Style,7,2,"The monologue is introspective and detached, with a tone that suggests the speaker is thinking aloud without concern for the listener's immediate understanding.",5,"The delivery is highly cinematic and deeply stylized, perfectly mimicking the highly polished, deeply resonant voiceover narration of a major film explaining the plot directly to the audience. The speaker utilizes a highly detached, deeply omniscient acoustic baseline that exists completely outside the physical reality of the scene, smoothly guiding the listener through the character's internal feelings. The audio is highly professional, deeply informative, and entirely disconnected from the physical environment.",partial,0,,0,,1,105516
a3-audit-1,voiceclap-a3-audit,rater_4,17,A3-191,Majestrino,VFLX,Velocity Flux,7,3,"The pace of the speech remains steady and consistent throughout, with no noticeable acceleration or deceleration.",2,"The temporal dynamics exhibit a subtle, natural easing of the tempo, starting slightly faster than normal and gently braking to a slightly slower pace by the end. This mild deceleration functions as a deliberate, comfortable cadence, carefully reducing momentum from about 1.1x to 0.9x normal speed. The slowdown is controlled and rhythmically satisfying, like a speaker naturally winding down a thought.",partial,0,,0,,2,27778
a3-audit-1,voiceclap-a3-audit,rater_4,18,A3-017,EMOLIA-BAL,AROU,Arousal,7,,"The arousal level remains extremely high, with a fast, energetic pace and dynamic vocal intensity that conveys urgency and enthusiasm.",4,"The physiological activation is clearly elevated, driving the vocal apparatus with an energized, slightly urgent physical momentum. A perceptible 'hum' of high alertness buzzes through the audio, making the speech sound highly insistent, excited, or mildly anxious. The acoustic transients hit with noticeable, fast-paced physical force.",no,0,,0,,2,43911
a3-audit-1,voiceclap-a3-audit,rater_4,19,A3-222,Majestrino,ROUG,Roughness,7,2,"The vocal texture is smooth and even, without any noticeable roughness or vocal fry.",3,"A distinct, grainy texture noticeably permeates the vocal tone, introducing rapid amplitude modulations into the fundamental frequency. The voice sounds as though it contains a layer of acoustic sand, typical of mild vocal fry or slightly desiccated vocal folds. This gentle grit adds a rough, tactile characteristic to the otherwise stable phonation.",partial,0,,0,,3,71044
a3-audit-1,voiceclap-a3-audit,rater_4,20,A3-032,EMOLIA-BAL,R_NASL,Nasal Resonance,7,3,"There is a noticeable nasal coloring in the voice, making it sound higher and thinner than typical.",2,"A highly slight, highly natural acoustic 'twang' subtly colors the voice, introducing a gentle brightness commonly found in American Midwest or Australian dialects. This minor nasal involvement adds a distinct, highly recognizable character to the vowels without compromising the overall clarity or warmth of the speech. The resonance remains deeply functional and culturally standard.",fits,0,,0,,1,39174
a3-audit-1,voiceclap-a3-audit,rater_4,21,A3-162,Majestrino,CHNK,Chunking,7,3,"Phrases are grouped into natural, conversational units with brief, regular pauses between them.",4,"The phrasing is noticeably extended, often linking multiple sentences together into a single, continuous, sweeping breath unit. The speaker utilizes high lung capacity to bridge normal stopping points, creating a smooth, long-range acoustic flow. Pauses are infrequent but deliberate, supporting a large-scale structural delivery.",fits,0,,0,,2,1325308
a3-audit-1,voiceclap-a3-audit,rater_4,22,A3-276,Multilingual-Wild,DARC,Dynamic Arc,7,,"The volume starts at a normal level and then drops to a soft, quiet whisper.",1,"The speech vector is characterized by a clear, incredibly steady, and highly pronounced diminuendo that drops the volume drastically across the clip. The speaker sounds exactly as if they are rapidly losing all conviction or physically backing away from the microphone mid-sentence. The dynamic envelope heavily deflates, bleeding massive acoustic energy continuously.",partial,0,,0,,1,54211
a3-audit-1,voiceclap-a3-audit,rater_4,23,A3-025,EMOLIA-BAL,BRGT,Brightness,7,6,"The voice has a harsh, piercing quality with prominent high-frequency energy that feels abrasive and painful to the ears.",3,"The spectral balance represents the perfect, neutral baseline of natural human speech with an entirely even distribution of high and low frequencies. There is a highly functional mix of low-end body and high-end clarity that ensures perfect legibility without harshness. Sibilants and transients hit with standard, unexaggerated acoustic presence.",partial,0,,0,,2,68558
a3-audit-1,voiceclap-a3-audit,rater_4,24,A3-263,Multilingual-Wild,R_ORAL,Oral Resonance,7,3,"The articulation is clear and well-placed, with the mouth serving as the primary resonating chamber.",4,"The acoustic delivery features very clear, highly forward articulation where the sound feels exactly as if it is sitting directly on the speaker's lips. The oral cavity is highly active, precisely shaping the phonemes to ensure maximum forward projection and pristine phonetic legibility. The voice 'bites' through the air cleanly without needing to shout.",fits,0,,0,,1,44563
a3-audit-1,voiceclap-a3-audit,rater_4,25,A3-128,LAION-Got-Talent,EMPH,Emphasis,7,,"Key words are sharply emphasized with sudden increases in volume and pitch, creating a forceful and confrontational delivery.",5,"Content words are punched with aggressive, intense energy that aggressively forces the listener's attention to specific points. The emphasis pattern is highly percussive, utilizing sharp, forceful bursts of volume to highlight critical concepts. It is a commanding, highly active dynamic structure that bites through the audio mix.",fits,0,,0,,1,32830
a3-audit-1,voiceclap-a3-audit,rater_4,26,A3-003,EMOLIA-BAL,S_CONV,Conversational Style,7,3,"The delivery is highly interactive, with frequent micro-gaps and intonation lifts that invite listener feedback.",4,"The vocal style is incredibly engaged and highly social, heavily utilizing distinct 'active listening' markers such as a deep smile in the voice and highly inviting, rising pitch contours. The speaker is highly focused on maintaining a strong, deeply warm interpersonal connection, actively pulling the listener into the acoustic momentum of the story. The audio is highly vibrant and deeply collaborative.",fits,0,,0,,1,45677
a3-audit-1,voiceclap-a3-audit,rater_4,27,A3-192,Majestrino,FULL,Fullness,7,,"The sound is full and rich, with a balanced spectral footprint that fills the acoustic space without feeling overwhelming.",2,"The vocal profile is highly intelligible and clear but remains distinctly slender and physically lightweight in its overall spectral footprint. It lacks the rich low-mid body required to actively command the acoustic space, feeling functionally present but physically very small. The voice does not push significant air or project heavy acoustic mass.",partial,0,,0,,1,21743
a3-audit-1,voiceclap-a3-audit,rater_4,28,A3-029,EMOLIA-BAL,S_MONO,Monologue Style,7,0,"The speech is directed at an implied listener, with no indication of a monologue or internal thought being expressed aloud.",1,"The delivery is a highly projected, deeply public formal address, sounding exactly like a highly confident politician or leader delivering a massive speech to a huge crowd. While the speaker is technically the only person talking, the vocal tone is entirely outward-facing, highly performative, and distinctly designed to actively manipulate the emotions of a massive audience. The audio is completely public, deeply loud, and totally un-intimate.",fits,0,,0,,1,74667
a3-audit-1,voiceclap-a3-audit,rater_4,29,A3-219,Majestrino,R_NASL,Nasal Resonance,7,3,"There is a distinct nasal coloring to the voice, making it sound higher and thinner than typical, with a slightly pinched quality.",3,"The acoustic profile features a distinctly obvious nasal coloring, making the fundamental tone sound significantly 'higher' and 'thinner' than its actual pitch. The voice strongly resembles a stereotypical, slightly pinched 'nerd' caricature, where a significant portion of the sound wave is constantly escaping through the nose. The overall delivery is noticeably bright and mildly squeezed.",fits,0,,0,,2,100199
a3-audit-1,voiceclap-a3-audit,rater_4,30,A3-041,EMOLIA-BAL,S_NEWS,Newsreader Style,7,1,"The speech lacks any urgency or projection, sounding like a casual, unstructured monologue with no broadcast energy.",6,"The delivery is an absolute, highly exaggerated caricature of a 1970s local news anchorman, completely dominated by a highly artificial, forcibly deepened vocal tone. The speaker utilizes a highly rigid, deeply exaggerated 'sing-song' cadence that ends every single sentence with a massive, highly predictable downward pitch swoop. The acoustic performance is a highly stylized, deeply unnatural broadcast satire.",no,0,,0,,2,2309700
a3-audit-1,voiceclap-a3-audit,rater_4,31,A3-169,Majestrino,STRU,Structure,7,,"The delivery lacks any logical progression or organization, consisting of a disjointed sequence of unrelated utterances without clear thematic or syntactic coherence.",2,"The audio features a very loose, rambling structure where a main idea is heavily buried under layers of irrelevant tangents and side-thoughts. The delivery sounds like an unorganized, wandering stream-of-consciousness that struggles to reach an acoustic destination. The flow is meandering, lacking clear boundaries or logical guideposts.",fits,0,,0,,1,28918
a3-audit-1,voiceclap-a3-audit,rater_4,32,A3-001,EMOLIA-BAL,R_NASL,Nasal Resonance,7,3,"There is a noticeable nasal coloring to the voice, making it sound slightly higher and thinner than typical, with a pinched, cartoonish quality.",3,"The acoustic profile features a distinctly obvious nasal coloring, making the fundamental tone sound significantly 'higher' and 'thinner' than its actual pitch. The voice strongly resembles a stereotypical, slightly pinched 'nerd' caricature, where a significant portion of the sound wave is constantly escaping through the nose. The overall delivery is noticeably bright and mildly squeezed.",fits,0,,0,,1,44885
a3-audit-1,voiceclap-a3-audit,rater_4,33,A3-251,Multilingual-Wild,CLRT,Articulation Clarity,7,4,"Each word is clearly enunciated, with sharp consonants and distinct vowel sounds that make the message easy to follow.",1,"Consonants are severely swallowed and lack all precision, resulting in a heavily mumbled, fuzzy acoustic texture. The word boundaries are entirely soft, sounding like the speaker is heavily sedated or speaking with a highly restricted oral cavity. The severe lack of articulatory effort makes acoustic transcription incredibly difficult.",partial,0,,0,,2,36560
a3-audit-1,voiceclap-a3-audit,rater_4,34,A3-059,EMOLIA-BAL,AROU,Arousal,7,4,"The energy level remains high and engaged throughout, with a dynamic, impassioned delivery that conveys urgency and personal investment.",4,"The physiological activation is clearly elevated, driving the vocal apparatus with an energized, slightly urgent physical momentum. A perceptible 'hum' of high alertness buzzes through the audio, making the speech sound highly insistent, excited, or mildly anxious. The acoustic transients hit with noticeable, fast-paced physical force.",fits,0,,0,,1,22985
a3-audit-1,voiceclap-a3-audit,rater_4,35,A3-C10,LAION-Got-Talent,SMTH,Smoothness,7,5,"The rhythm is fluid and even, with no abrupt breaks or irregular timing patterns.",4,"The speech timing is noticeably consistent, practiced, and regular, locking into a predictable and pleasing rhythmic pulse. It sounds like the highly controlled delivery of a professional narrator who smoothly connects phrases with practiced ease. The transitions between words are clean, measured, and highly stable.",fits,0,,1,reject,2,80263
a3-audit-1,voiceclap-a3-audit,rater_4,36,A3-155,Majestrino,S_NEWS,Newsreader Style,7,4,"The speech is highly structured and objective, with a punchy, rhythmic delivery that mimics a professional news broadcast.",2,"The acoustic profile captures the highly opinionated, distinctly loose, and slightly aggressive delivery typical of a modern YouTube commentator or amateur blogger. The speaker is highly energetic and completely legible, but heavily relies on a highly subjective, deeply informal vocal tone that entirely lacks traditional broadcast neutrality. The speech is highly engaging but strictly amateur in its journalistic posture.",partial,0,,0,,1,27059
a3-audit-1,voiceclap-a3-audit,rater_4,37,A3-280,Multilingual-Wild,S_CASU,Casual Style,7,1,"The speech is highly formal and precise, with no slurring or relaxed pacing, indicating a serious and controlled delivery.",3,"The audio features the highly relaxed, deeply comfortable speech of a person casually talking with a close friend in a completely safe environment. The speaker's physical shoulders are audibly down, resulting in minor, highly natural slurring of words like 'gonna' or 'wanna' without losing overall legibility. The acoustic rhythm is highly organic, completely unforced, and deeply human.",partial,0,,0,,2,45659
a3-audit-1,voiceclap-a3-audit,rater_4,38,A3-116,LAION-Got-Talent,VULN,Vulnerability,7,0,"The speaker's voice is completely impenetrable and heavily armored, projecting an absolute, unyielding emotional defense wall.",0,"The acoustic profile is completely impenetrable and heavily armored, projecting an absolute, unyielding emotional defense wall. The tone is hard, shiny, and highly guarded, mimicking the untouchable vocal posture of a mob boss or a drill sergeant where absolutely nothing emotional 'leaks out.' The psychological barrier is actively hostile to any connection.",fits,0,,0,,1,21879
a3-audit-1,voiceclap-a3-audit,rater_4,39,A3-288,Multilingual-Wild,S_NEWS,Newsreader Style,7,3,"The tone is objective and informative, with a slightly urgent, field-reporter-like energy that conveys immediacy.",0,"The speech is an entirely unorganized, highly rambling stream of consciousness completely dominated by confused 'ums' and highly erratic, deeply broken thought processes. The speaker entirely lacks any ability to structure their acoustic output, resulting in a highly messy, deeply unprofessional delivery that completely fails to convey hard information. It is the absolute, chaotic antithesis of polished broadcast journalism.",no,0,,0,,1,20695
a3-audit-1,voiceclap-a3-audit,rater_4,40,A3-111,LAION-Got-Talent,S_CART,Cartoonish Style,7,6,"The speech transforms into a complex, impossible sound effect with violent pops, piercing whistles, and extreme vocal manipulation.",4,"The vocal style is intensely wacky, highly energetic, and deeply exaggerated, heavily utilizing highly funny, completely unnatural biological noises and rapid, extreme pitch shifting. The speaker completely abandons standard human resonance, producing a highly bright, deeply squawking, or intensely rubbery acoustic signal typical of a high-energy children's cartoon. The audio is wildly colorful, highly elastic, and deeply un-natural.",partial,0,,0,,1,34935
a3-audit-1,voiceclap-a3-audit,rater_4,41,A3-246,Multilingual-Wild,S_AUTH,Authoritative Style,7,,"The speaker's tone is commanding and authoritative, projecting a sense of control and expectation of compliance.",2,"The acoustic profile captures a highly balanced, completely egalitarian interaction among absolute peers, where the speaker confidently offers a suggestion without demanding compliance. The vocal tone is completely firm and highly clear, but entirely lacks the heavy, downward-inflected acoustic weight required to issue a true command. The social dynamic is highly cooperative and strictly horizontal.",no,0,,0,,1,28579
